,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MES
55,2004-05-23,2004-05-29,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,389,R$/l,1.162,0.114,0.87,1.444,0.425,0.098,0.737,0.082,0.479,1.07,0.111
56,2004-05-23,2004-05-29,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,197,R$/l,1.388,0.0969999999999999,1.18,1.68,0.418,0.07,0.97,0.095,0.5614,1.2546,0.098
57,2004-05-23,2004-05-29,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,162,R$/l,1.257,0.072,1.05,1.412,0.441,0.057,0.816,0.121,0.5958,1.2396,0.148
58,2004-05-23,2004-05-29,NORDESTE,ALAGOAS,ETANOL HIDRATADO,103,R$/l,1.182,0.076,1.05,1.4,0.252,0.064,0.93,0.079,0.7561,1.0782,0.085
59,2004-05-23,2004-05-29,NORDESTE,BAHIA,ETANOL HIDRATADO,410,R$/l,1.386,0.131,0.999,1.95,0.435,0.095,0.951,0.122,0.47,1.35,0.128
60,2004-05-23,2004-05-29,NORDESTE,CEARA,ETANOL HIDRATADO,279,R$/l,1.443,0.212,1.03,1.95,0.33,0.147,1.113,0.065,0.849,1.27,0.058
61,2004-05-23,2004-05-29,NORDESTE,MARANHAO,ETANOL HIDRATADO,107,R$/l,1.621,0.171,1.2990000000000002,2.0,0.514,0.105,1.107,0.097,0.9521,1.3618,0.088
62,2004-05-23,2004-05-29,NORDESTE,PARAIBA,ETANOL HIDRATADO,126,R$/l,1.283,0.127,1.099,1.699,0.352,0.099,0.931,0.072,0.75574,1.0624,0.077
63,2004-05-23,2004-05-29,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,421,R$/l,1.217,0.136,0.989,1.7,0.271,0.1119999999999999,0.946,0.079,0.682,1.2666,0.084
64,2004-05-23,2004-05-29,NORDESTE,PIAUI,ETANOL HIDRATADO,91,R$/l,1.569,0.121,1.39,1.78,0.476,0.077,1.093,0.084,0.8857,1.2655,0.077
65,2004-05-23,2004-05-29,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,131,R$/l,1.276,0.113,1.09,1.59,0.332,0.089,0.944,0.08,0.7119,1.0881,0.085
66,2004-05-23,2004-05-29,NORDESTE,SERGIPE,ETANOL HIDRATADO,56,R$/l,1.291,0.108,1.15,1.75,0.308,0.084,0.983,0.062,0.7828,1.0875,0.063
67,2004-05-23,2004-05-29,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.806,0.135,1.5,1.98,0.792,0.075,1.014,0.164,0.767,1.2222,0.162
68,2004-05-23,2004-05-29,NORTE,AMAPA,ETANOL HIDRATADO,15,R$/l,1.786,0.034,1.75,1.85,0.366,0.019,1.42,0.057,1.3518,1.5456,0.04
69,2004-05-23,2004-05-29,NORTE,AMAZONAS,ETANOL HIDRATADO,54,R$/l,1.5630000000000002,0.144,1.29,1.9,0.453,0.092,1.11,0.078,0.7874,1.2109,0.07
70,2004-05-23,2004-05-29,NORTE,PARA,ETANOL HIDRATADO,98,R$/l,1.894,0.249,1.27,2.4,0.47,0.131,1.424,0.222,0.7564,1.8908,0.156
71,2004-05-23,2004-05-29,NORTE,RONDONIA,ETANOL HIDRATADO,91,R$/l,1.541,0.143,1.25,1.99,0.526,0.093,1.015,0.122,0.7443,1.3306,0.12
72,2004-05-23,2004-05-29,NORTE,RORAIMA,ETANOL HIDRATADO,14,R$/l,1.329,0.073,1.3,1.5,0.196,0.055,1.133,0.091,0.9798,1.3577,0.08
73,2004-05-23,2004-05-29,NORTE,TOCANTINS,ETANOL HIDRATADO,72,R$/l,1.238,0.09,1.05,1.52,0.564,0.073,0.674,0.102,0.5537,0.983,0.151
74,2004-05-23,2004-05-29,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,305,R$/l,1.135,0.121,0.84,1.47,0.277,0.107,0.858,0.083,0.603,1.1372,0.097
75,2004-05-23,2004-05-29,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1260,R$/l,1.199,0.115,0.929,1.875,0.372,0.096,0.827,0.117,0.3797,1.4143,0.141
76,2004-05-23,2004-05-29,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,973,R$/l,1.103,0.14,0.77,1.589,0.281,0.127,0.822,0.166,0.38909,1.1859,0.202
77,2004-05-23,2004-05-29,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4077,R$/l,0.823,0.071,0.62,1.199,0.209,0.086,0.614,0.063,0.34951,1.412,0.103
78,2004-05-23,2004-05-29,SUL,PARANA,ETANOL HIDRATADO,770,R$/l,0.97,0.087,0.76,1.5,0.277,0.09,0.693,0.112,0.4337,0.9634,0.162
79,2004-05-23,2004-05-29,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,690,R$/l,1.235,0.129,0.938,1.71,0.337,0.104,0.898,0.089,0.616,1.2727,0.099
80,2004-05-23,2004-05-29,SUL,SANTA CATARINA,ETANOL HIDRATADO,513,R$/l,1.231,0.078,0.999,1.49,0.395,0.063,0.836,0.103,0.626,1.2348,0.123
81,2004-05-30,2004-06-05,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,144,R$/l,1.3730000000000002,0.051,1.18,1.45,0.479,0.037,0.894,0.147,0.4094,1.4206,0.164
82,2004-05-30,2004-06-05,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,380,R$/l,1.1909999999999998,0.111,0.92,1.52,0.41,0.093,0.781,0.092,0.5614,1.1438,0.118
83,2004-05-30,2004-06-05,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,196,R$/l,1.392,0.108,1.18,1.75,0.405,0.078,0.987,0.097,0.62,1.45,0.098
84,2004-05-30,2004-06-05,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,177,R$/l,1.3019999999999998,0.081,1.09,1.412,0.443,0.062,0.859,0.121,0.448,1.2396,0.141
85,2004-05-30,2004-06-05,NORDESTE,ALAGOAS,ETANOL HIDRATADO,105,R$/l,1.1840000000000002,0.083,1.05,1.55,0.269,0.07,0.915,0.074,0.7441,1.0792,0.081
86,2004-05-30,2004-06-05,NORDESTE,BAHIA,ETANOL HIDRATADO,422,R$/l,1.386,0.131,0.999,1.95,0.418,0.095,0.968,0.121,0.5686,1.2606,0.125
87,2004-05-30,2004-06-05,NORDESTE,CEARA,ETANOL HIDRATADO,269,R$/l,1.442,0.206,1.03,1.95,0.333,0.143,1.109,0.07,0.85727,1.27,0.063
88,2004-05-30,2004-06-05,NORDESTE,MARANHAO,ETANOL HIDRATADO,108,R$/l,1.62,0.166,1.2990000000000002,2.0,0.547,0.102,1.073,0.102,0.9073,1.3618,0.095
89,2004-05-30,2004-06-05,NORDESTE,PARAIBA,ETANOL HIDRATADO,127,R$/l,1.283,0.129,1.12,1.699,0.348,0.1009999999999999,0.935,0.085,0.7577,1.2406,0.091
90,2004-05-30,2004-06-05,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,425,R$/l,1.216,0.131,0.989,1.7,0.253,0.108,0.963,0.075,0.682,1.2971,0.078
91,2004-05-30,2004-06-05,NORDESTE,PIAUI,ETANOL HIDRATADO,94,R$/l,1.564,0.118,1.35,1.78,0.478,0.075,1.086,0.105,0.8483,1.2565,0.097
92,2004-05-30,2004-06-05,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,119,R$/l,1.285,0.111,1.07,1.599,0.316,0.086,0.969,0.081,0.7852,1.1113,0.084
93,2004-05-30,2004-06-05,NORDESTE,SERGIPE,ETANOL HIDRATADO,49,R$/l,1.3030000000000002,0.108,1.15,1.75,0.293,0.083,1.01,0.107,0.682,1.2347,0.106
94,2004-05-30,2004-06-05,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.806,0.132,1.5,1.98,0.656,0.073,1.15,0.183,0.767,1.3101,0.159
95,2004-05-30,2004-06-05,NORTE,AMAPA,ETANOL HIDRATADO,15,R$/l,1.786,0.034,1.75,1.85,0.357,0.019,1.429,0.07,1.3518,1.5456,0.049
96,2004-05-30,2004-06-05,NORTE,AMAZONAS,ETANOL HIDRATADO,56,R$/l,1.558,0.119,1.259,1.85,0.445,0.076,1.113,0.073,0.9717,1.2384,0.066
97,2004-05-30,2004-06-05,NORTE,PARA,ETANOL HIDRATADO,114,R$/l,1.898,0.246,1.29,2.4,0.567,0.13,1.331,0.208,0.7735,1.8713,0.156
98,2004-05-30,2004-06-05,NORTE,RONDONIA,ETANOL HIDRATADO,96,R$/l,1.536,0.132,1.25,1.99,0.53,0.086,1.006,0.127,0.7002,1.3306,0.126
99,2004-05-30,2004-06-05,NORTE,RORAIMA,ETANOL HIDRATADO,12,R$/l,1.4,0.104,1.3,1.5,0.255,0.074,1.145,0.06,0.9909,1.2022,0.052
100,2004-05-30,2004-06-05,NORTE,TOCANTINS,ETANOL HIDRATADO,73,R$/l,1.268,0.1009999999999999,1.099,1.58,0.572,0.08,0.696,0.102,0.554,0.9612,0.147
101,2004-05-30,2004-06-05,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,304,R$/l,1.168,0.118,0.89,1.47,0.299,0.1009999999999999,0.869,0.084,0.6662,1.0769,0.097
102,2004-05-30,2004-06-05,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1248,R$/l,1.232,0.106,0.949,1.68,0.369,0.086,0.863,0.127,0.4802,1.42,0.147
103,2004-05-30,2004-06-05,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,955,R$/l,1.149,0.156,0.799,1.599,0.3,0.136,0.849,0.188,0.3453,1.3667,0.221
